sentence_id,text,document_id
721,penandatanganan kerja sama fasilitas kredit itu dilaksanakan antara direktur utama pt bank mandiri agus martowardoyo dan direktur utama pt pkg arifin tasrif di jakarta rabu,90
722,dana pinjaman yang diperoleh dari bank mandiri menurut agus wartowardoyo untuk keempat pabrik baru hanya mencapai 70 persen kebutuhan dana yang diperlukan sedangkan 30 persen lagi i berasal dari internal pkg,90
723,apalagi hubungan kerja sama ini telah terjalin sejak 1972 dengan menjadi nasabah giro dan menjadi debitur sejak tahun 1994 ucap nya,90
724,power plant baru akan beroperasi pada akhir 2009 atau awal 2010 pembangunan untuk mengantisipasi mahal nya harga minyak mentah kata nya,90
725,menurut dia dengan menggunakan batu bara pkg bisa menghemat biaya rp 100 miliar per tahun,90
726,pihak nya terpaksa menggunakan minyak akibat langka nya pasokan gas dalam lima tahun terakhir,90
727,selain itu kurang nya pasokan gas menyebabkan produksi urea tidak maksimal,90
728,dari kontrak awal 62 mmscfd pasokan gas yang diterima hanya 45 juta metrik kaki kubik per hari mmsfd kata nya,90
729,"ekspor crude palm oil cpo pt astra agro lestari aali pada 10 bulan pertama 2007 turun 51,6 persen karena melonjaknya permintaan dari dalam negeri",91
730,"direktur perseroan susanto dalam laporan nya ke bursa senin mengatakan tinggi nya permintaan cpo dalam negeri menyebabkan volume ekspor sepanjang periode januari - oktober 2007 hanya 124.450 ton atau turun 51,6 persen dibanding periode sama 2006 yang mencapai 257.145 ton",91
731,"menurut santoso ekspor tersebut sebesar 45,6 persen dipasarkan ke india yang merupakan negara tujuan utama ekspor perseroan sedangkan sisa nya ke vietnam 14,5 persen belanda 13,1 persen china 9,4 persen malaysia 2,4 persen dan lain nya 15 persen",91
732,dia juga mengungkapkan ekspor tersebut sebesar 18 persen dari total produksi perseroan pada periode 10 bulan yang mencapai 695.517 ton,91
733,"namun produksi ini mengalami penurunan 8,7 persen dibanding periode januari - oktober 2006 yang mencapai 761.253 ton",91
734,"sedangkan untuk nilai penjualan mengalami peningkatan karena didorong oleh harga jual rata-rata cpo perseroan sebesar 66,1 persen atau menjadi rp 5.763 per kg",91
735,dolar as diperdagangkan pada level tengah 119 yen pada awal transaksi kamis di tokyo masih datar dari posisi terakhir rabu di new york,92
736,"pada pukul 09.00 dolar dikutip pada 119,52 - 57 yen dibandingkan dengan rabu pukul 17.00 yang dikutip pada 119,58 - 68 yen di new york dan 119,26 - 29 yen di tokyo",92
737,"euro dikutip pada 12,936 - 2941 dolar dan 154,66 - 71 yen terhadap rabu pukul 17.00 yang dikutip pada 12,932 - 2942 dolar dan 154,75 - 85 yen di new york serta 12,991 - 2994 dolar dan 154,96 - 155,00 yen di tokyo",92
738,"di new york tadi malam dolar menguat mendekati posisi tertinggi tiga bulan pada 119,78 yen di tengah menyusutnya defisit perdagangan as dan turunnya harga minyak mentah yang memicu ekspektasi bahwa ekonomi as masih akan menguat memberikan federal reserve untuk mengkaji ulang rencana penurunan suku bunga nya kata para dealer",92
739,bank milik pemerintah pt bank negara indonesia persero tbk bbni merencanakan untuk menerbitkan saham dengan hak memesan efek terlebih dahulu rights issue pada semester pertama tahun ini,93
740,persiapan yang telah dilakukan oleh bni untuk pelaksanaan corporate action tersebut saat ini masih dalam tahap pengkajian kata sekretaris perusahaan bni intan abdams katoppo dalam penjelasan nya kepada bursa efek jakarta bej kamis,93
741,sedangkan berkenaan dengan rencana divestasi saham milik negara ri di bni kata dia berdasarkan surat menteri negara bumn pada 19 desember 2006 dinyatakan bahwa bni termasuk dalam program tahunan privatisasi bumn tahun 2007,93
742,"perolehan laba bersih pt bank mandiri tbk sampai akhir september 2007 sebesar rp 3,2 triliun atau naik 165,7 persen dibandingkan periode sama sebelum nya sedangkan pendapatan bunga bersih naik 29,5 persen menjadi rp 9,7 triliun",94
743,"fee based income ini naik 26,2 persen menjadi rp 2,6 triliun kata wadirut bank mandiri wayan agus mertayasa di jakarta senin",94
744,"sementara pertumbuhan kredit sebesar 10 persen menjadi 111,4 triliun",94
745,"dia menambahkan kredit bermasalah yang ada di bank mandiri sebesar 12,4 persen atau turun dibandingkan sebelum nya 24,6 persen",94
746,"sedangkan rasio kecukupan modal sebesar 22,4 persen",94
747,"presiden uni emirat arab uea sheikh khalifa bin zayed al nahyan rabu mengeluarkan keputusan untuk mendirikan bank islam al hilal bulan sabit dengan modal resmi 4 miliar dirham sekitar 1,1 miliar dolar as",95
748,bank baru yang akan beroperasi secara hukum syariat islam itu akan menyediakan fasilitas kredit bagi sektor swasta,95
749,al hilal akan menyediakan semua jasa yang ada pada bank modern termasuk kegiatan komersial keuangan industri pariwisata dan real estate dengan fokus khusus pada sektor swasta kata nya,95
750,keputusan presiden menunjuk badan investasi abu dhabi sebagai pemilik tunggal bank baru itu dan menetapkan modal 4 miliar dirham itu akan dibagi dalam empat saham dengan masing-masing saham senilai 1 miliar dirham demikian gulf news melaporkan nya,95
751,dalam keputusan itu diputuskan mengangkat eisa mohammad al suwaidi sebagai ketua badan al hilal,95
752,anggota lain nya yaitu mohammad hassan omran abdullah nasser al suwaidi yunus haji khoory dan ahmad sari al mazroui,95
753,bank syariah baru itu juga akan menginvestasikan di pembiayaan konsumen yang selaras dengan kerangka instrumen keuangan syariah,95
754,"lembaga pemeringkat internasional fitch ratings hari ini memberikan rating final ' aa - idn ' aa minus idn untuk obligasi senior tanpa jaminan obligasi ii 2007 yang diterbitkan oleh pt bank pan indonesia tbk panin sebesar idr 1,65 triliun",96
755,dalam keterangan pers nya di jakarta kamis rating final tersebut diberikan menyusul selesainya proses penerbitan obligasi bank panin,96
756,namun demikian rating ini sama dengan peringkat ekspektasi yang diberikan di bulan april 2007,96
757,disebutkan nya obligasi bank panin itu diterbitkan dalam tiga seri yang masing-masing memiliki jangka waktu tiga lima dan tujuh tahun,96
758,"bank panin didirikan pada tahun 1971 oleh keluarga gunawan yang masih memegang kontrol terhadap bank sampai saat ini melalui pt panin life tbk yang menguasai 45,1 % saham",96
759,"australia and new zealand banking group anz membeli 29,02 % saham di tahun 1999",96
760,"depkeu memperkirakan pertumbuhan ekonomi pada semester i 2007 akan berada pada kisaran 6,04 persen mengingat sangat baik nya kondisi pada bulan juni",97
761,kondisi juni ini adalah kondisi perekonomian tertinggi selama 6 bulan terakhir,97
762,ini sangat meyakinkan dan memberi suasana kondusif,97
763,"dengan prediksi pertumbuhan ekonomi 6 - 6,11 persen pada kuartal 2 2007",97
764,"dengan demikian , dia menambahkan pada kuartal 3 dan 4 2007 depkeu mengharapkan pertumbuhan ekonomi masing-masing sekitar 6,3 dan 6,5 persen",97
765,perkembangan sektor riil di bulan juni 2007 sangat positif,97
766,"pertumbuhan penerimaan perpajakan year on year sekitar 50 persen dan secara keseluruhan penerimaan pajak semester i tumbuh 20,8 persen kata nya menjelaskan",97
767,"menurut data bkf konsumsi masyarakat pada kuartal ii 2007 tumbuh 4,9 persen yang terdiri atas pertumbuhan penjualan mobil 7,46 persen penjualan motor 61,9 persen konsumsi listrik 8,2 persen kredit konsumsi 18 persen ppn dalam negeri 20 persen dan ppn impor 28 persen",97
768,"sedangkan konsumsi pemerintah tumbuh 8,9 persen yang terdiri atas pertumbuhan belanja pegawai 55,8 persen belanja barang 10,1 persen belanja lain nya 47,2 persen dan belanja daerah 4,9 persen",97
769,"sementara ekspor mengalami pertumbuhan 9,4 persen non migas 22 persen migas 7 persen dan sisi impor yang tumbuh 11,99 persen barang modal 40 persen barang konsumsi 2 persen",97
770,secara keseluruhan ekspor dan impor pada semester i tumbuh 15 dan 12 persen kata nya,97
771,"bank indonesia memperkirakan neraca pembayaran indonesia npi akan mengalami surplus sebesar 13,4 miliar dolar as pada keseluruhan tahun 2007",98
772,"surplus tersebut didukung oleh surplus pada neraca transaksi berjalan sebesar 8,9 miliar dolar as dan surplus neraca modal dan finansial sebesar 4,9 miliar dolar as kata gubernur bank indonesia burhanudin abdullah pada rapat kerja dengan dpr ri komisi xi di jakarta jumat dini hari",98
773,"dengan demikian pada akhir tahun cadangan devisa diperkirakan akan mencapai 56,2 miliar dolar as atau setara dengan dengan 5,6 bulan impor dan pembayaran utang luar negeri pemerintah",98
774,"sementara itu untuk paruh pertama 2007 ini ia mengatakan npi surplus sebesar 3,7 miliar dolar as yang didorong oleh perbaikan kinerja neraca modal finansial",98
775,"meski pada kuartal ii 2007 ini turun 26 persen dibandingkan kuartal i 2007 namun neraca modal finansial tetap surplus sebesar 1,7 miliar dolar as",98
776,perbaikan neraca modal finansial didorong oleh aliran modal asing dalam bentuk investasi portofolio kata nya,98
777,gubernur bank indonesia bi burhanudin abdullah mengatakan saat ini indonesia belum sembuh akibat krisis keuangan yang terjadi sepuluh tahun lalu,99
778,hal ini tercermin dari adanya anomali antara bi rate dengan suku bunga deposito yang terjadi saat ini di indonesia demikian kata gubernur bi dalam rapat kerja dengan komisi xi dpr di jakarta kamis malam hingga jumat dini hari,99
779,"ia mengatakan anomali tersebut terjadi di mana bi rate sebesar 8,25 persen lebih tinggi dibandingkan dengan suku bunga deposito sebesar lima persen",99
780,mestinya bi rate lebih rendah dibandingkan suku bunga deposito kata nya,99
781,ia mengatakan untuk mengatasi masalah tersebut bi tidak bisa serta-merta menurunkan tingkat bunga nya secara drastis,99
782,secara bertahap kita coba turunkan dengan tetap menjaga stabilitas dan itu level bi rate yang lebih rendah dibandingkan suku bunga deposito bakal tercapai di masa yang akan datang secara bertahap kata nya,99
783,sebab menurut nya penurunan secara drastis bi rate pada level yang lebih rendah dibandingkan suku bunga deposito justru akan mengganggu kinerja ekonomi akibat fluktuasi yang terlalu besar,99
784,"untuk itu , ia mengatakan saat ini pihak nya menurunkan tingkat bi rate secara bertahap sebesar 0,25 persen",99
785,"mengapa diturunkan 0,25 persen setiap kali penurunan karena adanya unsur kehati-hatian kata nya",99
786,pt pemeringkat efek indonesia pefindo memberikan rating a kepada pt bakrie telecom dan obligasi i tahun 2007 senilai rp 750 miliar yang digunakan untuk sebagian belanja modal perseroan,100
787,peringkat tersebut mencerminkan industri telekomunikasi yang menguntungkan model bisnis yang potensial kata analis dari pefindo niken indriarsih dan salyadi saputra kepada bej jumat,100
788,namun peringkat tersebut diperlemah oleh agresif nya ekspansi perusahaan yang akan mengarah pada tinggi nya leverage keuangan dan potensi tinggi nya risiko perusahaan terhadap fluktuasi mata uang asing maupun persaingan di industri yang makin ketat,100
789,"per 31 maret 2007 bakrie telecom saham nya dimiliki oleh bakrie brothers 50,25 % cma fund management 15,08 % pt bakrie communications 3,17 % richweb investment ltd 2,08 % dan publik 29,43 %",100
790,tim ekonomi menyatakan sektor riil hingga akhir tahun 2007 diperkirakan menunjukkan pertumbuhan positif menyusul membaiknya gambaran sektor ini hingga semester i tahun ini,101
791,sektor riil sudah mulai bangkit yang tercermin dari berbagai indikator baik makro maupun per sektor kata menko perekonomian boediono kepada pers usai rapat terbatas dengan presiden susilo bambang yudhoyono di kantor presiden jumat sore,101
792,menurut dia dengan pertumbuhan sektor riil tersebut diprediksi dapat mendorong pertumbuhan pendapatan domestik bruto pdb selama kuartal ii naik dibanding kuartal i,101
793,sementara itu menteri keuangan sri mulyani menjelaskan indikasi membaiknya sektor riil juga terlihat dari peningkatan penerimaan pajak penghasilan pph dan pajak pertambahan nilai ppn yang hingga akhir tahun bisa diperkirakan lebih tinggi dari rata-rata tingkat inflasi 6 persen,101
794,kalau didasarkan sektor maka hampir semua sektor memiliki pertumbuhan pph dan ppn yang kuat paling tidak menunjukkan kenaikan double digit pada 2007 ujar sri mulyani,101
795,"sektor konstruksi pertumbuhan pph nya mencapai 30 persen sedangkan untuk ppn tumbuh 39,2 persen",101
796,"sektor perdagangan hotel dan restoran pph tumbuh 25,8 persen ppn 27,4 persen",101
797,"sektor pengangkutan dan komunikasi pph - nya tumbuh 35,4 persen meski ppn agak rendah tumbuh sebesar 3,4 persen",101
798,sektor-sektor lain yang berhubungan dengan sektor primer misal nya pertanian pertambangan dan pertambangan migas maupun non migas juga menunjukkan pertumbuhan yang baik atau bahkan di atas 10 persen,101
799,"industri pengolahan yang selama ini dianggap sebagai tempat menciptakan lapangan kerja juga mengalami peningkatan cukup besar di mana pph - nya naik 10,4 persen sedangkan ppn - nya naik 12,4 persen ujar sri mulyani",101
800,"demikian hal nya dengan industri pengolahan seperti industri makanan dan minuman yang pph - nya tumbuh 19,5 persen dari sebelum nya pertumbuhan nya tercatat negatif",101
801,"selanjutnya industri tekstil pph - nya tumbuh 6,3 persen dari periode sebelum nya masih minus 1,2 persen",101
802,"tahun lalu kata sri mulyani industri logam minus 6,7 persen namun tahun ini ini sudah positif 8,9 persen",101
803,"industri elektronika yang tahun lalu minus 13,6 persen tahun ini naik 8,7 persen itu pph - nya",101
804,sedangkan industri motor yang tahun lalu minus 30 persen tahun ini sudah positif 16 persen,101
805,dari sisi perbankan lanjut sri mulyani pertumbuhan sektor riil juga didukung besar nya kredit perbankan yang sampai dengan juni 2007 mencapai sekitar rp 35 triliun atau melonjak tajam dari periode mei 2007 yang masih tercatat sekitar rp 15 triliun,101
806,pertumbuhan kredit perbankan sudah terjadi sejak agustus 2006,101
807,sekali lagi ini menandakan telah terjadi pemulihan sektor riil yang semakin nyata ujar sri mulyani,101
808,dijelaskan nya membaiknya sektor riil juga dapat dipetakan dari penggunaan belanja barang modal badan usaha milik negara bumn yang mengalami pertumbuhan hingga 22 persen,101
809,menko perekonomian menjelaskan meski sektor riil menunjukkan perkembangan yang positif presiden mengarahkan agar stabilitas ekonomi dimantapkan khusus nya menyangkut kebutuhan pokok bagi masyarakat,101
810,presiden menginginkan agar semua mencermati jangan sampai terjadi kenaikan bahan-bahan pokok di masa depan yang tidak terduga ujar nya,101
811,presiden juga meminta agar hambatan-hambatan dalam proses investasi dapat diatasi dihilangkan sehingga mampu menciptakan pertumbuhan ekonomi yang lebih tinggi yang ujung-ujung nya dapat menciptakan lapangan kerja dan pengurangan kemiskinan,101
812,kurs rupiah terhadap dolar as di pasar spot antar bank jakarta senin pagi melemah mencapai angka level rp 9.100 per dolar as karena pelaku pasar makin kuat melepas rupiah dan memburu dolar as,102
813,nilai tukar rupiah turun menjadi rp 9.100 9.105 per dolar as dibanding penutupan akhir pekan lalu rp 9.070 9.072 atau melemah 30 poin,102
814,direktur retail banking pt bank mega tbk kostaman thayib di jakarta senin mengatakan pelaku pasar aktif melepas rupiah yang masih diliputi sentimen negatif pasar meski dolar as terhadap euro merosot tajam,102
815,menurut kostaman thayib rupiah seharusnya menguat yang didukung oleh membaiknya pasar modal indonesia di mana indeks bursa efek jakarta bej terus menguat hingga mencapai 2.355 pada pagi ini,102
816,mata uang lokal kita itu aneh sulit diduga anomali pergerakan nya,102
817,ketika muncul isu positif rupiah sering terpuruk begitu pula sebaliknya kata nya,102
818,"sementara itu dolar as terpuruk terhadap euro menjadi 13,836 bahkan diperkirakan akan mencapai 13,845 karena besar aksi lepas dolar as",102
819,"yen terhadap dolar as mencapai 121,32",102
820,kami memperkirakan rupiah pada penutupan sore nanti masih akan terkoreksi karena tekanan pasar masih besar sekalipun dolar as di pasar regional melemah kata nya,102
821,ia mengatakan bank indonesia bi saat ini hanya mengamati pergerakan rupiah mereka belum mau masuk pasar mengantisipasi tekanan karena rupiah dinilai masih stabil,102
822,namun apabila rupiah terus tertekan hingga di atas level rp 9.200 per dolar as bi kemungkinan akan masuk pasar ucap nya,102
823,"laba bersih konsolidasi setelah pajak bank danamon pada semester i 2007 mencapai rp 1,020 triliun meningkat 83 persen dibandingkan periode yang sama tahun 2006",103
824,"vera mengatakan perolehan laba tersebut didukung oleh kinerja bank danamon yang semakin membaik dengan penyaluran kredit mencapai rp 46,394 triliun atau tumbuh 20 persen dibandingkan periode yang sama tahun lalu",103
825,semakin membaik nya pertumbuhan kredit tersebut karena iklim ekonomi yang baik dan kita perkirakan dalam kuartal iii dan kuartal iv kredit akan terus tumbuh membaik kata nya,103
826,"menurut dia pertumbuhan kredit tersebut didorong oleh kredit umkm yang mencapai rp 16,247 triliun meningkat sebesar 34 persen dibandingkan periode yang sama tahun 2006 sebesar rp 12,12 triliun",103
827,"kredit komersial bank danamon menurut dia juga meningkat sebesar 15 persen menjadi rp 5,893 triliun sementara kredit korporasi nya mencapai rp 7,461 triliun",103
828,"kredit konsumer bank danamon menjadi rp 16,212 miliar meningkat 22 persen dibandingkan periode yang sama tahun lalu",103
829,pembiayaan segmen syariah juga meningkat sebesar 101 persen dari rp 154 miliar menjadi rp 310 miliar kata nya,103
830,"ia menambahkan total pendanaan yang dimiliki bank danamon per 30 juni mencapai rp 61,294 triliun atau meningkat 18 persen dibandingkan periode yang sama tahun lalu",103
831,anak perusahaan pt hanjaya mandala sampoerna tbk hmsp sampoerna packaging asia pte ltd spa menjual seluruh kepemilikan saham nya di jiangsu liantong sampoerna printing co ltd jiangsu perusahaan yang didirikan berdasarkan hukum negara china,104
832,direktur hmsp kevin d click dalam laporan nya kepada bursa efek surabaya bes kamis mengatakan spa telah menandatangani perjanjian pengalihan kepemilikan equity transfer agreement pada 9 juli 2007 di mana spa akan menjual 30 persen kepemilikan yang terdaftar di jiangsu,104
833,menurut nya penyelesaian berdasarkan equity transfer agreement tersebut tergantung pada dikeluarkannya persetujuan dari kementerian perdagangan china dan atau pemerintah china yang berwenang atau pemerintah setempat yang berkepentingan,104
834,transaksi tersebut kata dia bukan merupakan transaksi yang mengandung benturan kepentingan dan bukan merupakan transaksi yang bersifat material,104
835,"perusahaan alat berat pt united tractors tbk untr sampai dengan pertengahan 2007 mencatat pendapatan bersih konsolidasi sebesar rp 8,19 triliun atau mengalami kenaikan 18 persen dibanding pada semester pertama tahun lalu sebesar rp 6,92 triliun",105
836,menurut sekretaris perusahaan untr tjandrawati waas dalam laporan nya kepada bursa efek jakarta bej kamis pesat nya kebutuhan alat berat di sektor non - tambang hingga pertengahan tahun ini memacu kenaikan kontribusi pendapatan divisi mesin konstruksi dari 48 persen tahun lalu menjadi 51 persen tahun ini,105
837,sementara divisi kontraktor penambangan kata dia memberikan kontribusi pendapatan sebesar 41 persen dan sisa nya pendapatan sebesar 8 persen disumbangkan oleh segmen usaha perseroan di bidang penjualan komoditas batu bara melalui konsesi tambang batu bara pt dasa eka jasatama dej yang sejak 30 april 2007 dimiliki sepenuh nya oleh perseroan,105
838,"terlepas dari pendapatan yang meningkat perseroan mencatat penurunan margin laba kotor dari 18,2 persen menjadi 16,6 persen akibat turunnya margin laba kotor di divisi kontraktor penambangan yang mengalami hambatan kerja pengupasan tanah overburden removal pada awal tahun ini kata nya",105
839,"namun kata dia dibandingkan dengan tahun lalu di mana terdapat penyisihan piutang ragu-ragu yang cukup besar margin laba usaha pada semester ini menunjukkan perbaikan dari 10,9 persen menjadi 11,4 persen",105
840,pada tingkat laba bersih perseroan mencatat kenaikan tiga persen dari rp 538 miliar pada semester pertama tahun lalu menjadi rp 552 miliar pada semester pertama tahun ini dan laba bersih per saham eps meningkat dari rp 189 menjadi rp 194 ungkap nya,105
841,"penjualan pt international nickel indonesia inco pada semester pertama tahun ini naik 196 persen menjadi 1,306 miliar dolar as dibanding periode sama 2006 senilai 440,5 juta dolar as",106
842,"presiden direktur inco arif siregar dalam media gathering di jakarta kamis mengatakan kenaikan penjualan enam bulan pertama ini telah mendorong laba bersih perseroan juga naik 473 persen menjadi 707 juta dolar as 0,71 dolar as per saham dibanding periode sama 2006 senilai 123,3 juta dolar as 0,12 dolar as per saham",106
843,"menurut arif kenaikan penjualan ini disebabkan oleh membaiknya harga realisasi rata-rata nikel dalam matte inco 38,926 ribu dolar as per ton pada kuartal kedua 2007 dibanding periode sama 2006 senilai 14,326 ribu dolar as per ton dan 29,140 dolar as per ton pada kuartal pertama 2007",106
844,"selain itu lanjut nya kenaikan ini juga didorong produksi nikel semester pertama yang naik 18 persen menjadi 39.100 ton 86,1 juta pon dari 32.200 ton 73,3 juta pon pada enam bulan pertama 2006",106
845,kondisi curah hujan yang berada di atas rata-rata sejak akhir februari 2007 telah sedikit meningkatkan ketinggian permukaan air penampungan utama kami sehingga perseroan dapat meningkatkan pengoperasian pembangkit listrik tenaga air plta pada tingkat normal kata arif,106
846,dengan naiknya produksi ini dia yakin bahwa target produksi hingga akhir tahun sebanyak 160 - 165 juta pon nikel dalam matte dapat tercapai,106
847,sementara direktur inco sri kuncoro dalam kesempatan yang sama perseroan tahun ini telah membeli 32 pembangkit listrik tenaga diesel pltd yang setara dengan 32 mega watt untuk memberikan tenaga listrik tambahan bagi perseroan,106
848,menurut kuncoro pltd ini mungkinkan untuk mempertahankan produksi ketika pembangkit listrik tenaga uap dihentikan untuk kegiatan pemeliharaan pada kuartal kedua,106
849,upaya akselerasi laju pertumbuhan ekonomi dan investasi yang tinggi dan sustainable tidak akan optimal tanpa adanya dukungan dari masyarakat luas khusus nya sektor korporasi indonesia,107
850,sekeras apa pun upaya yang dilakukan pemerintah tidak akan optimal untuk mengakselerasi laju pertumbuhan ekonomi dan investasi yang tinggi dan sustainable tanpa dukungan masyarakat luas khusus nya sektor korporasi indonesia kata menteri keuangan sri mulyani dalam penyerahan annual report awards 2006 di jakarta selasa,107
851,dari dimensi ekonomis menurut menkeu besar - kecil nya kontribusi sektor korporasi dalam mendorong laju pertumbuhan ekonomi nasional akan banyak ditentukan oleh daya entrepreneurship dan kemampuan inovatif pelaku bisnis untuk mentransformasi tantangan menjadi peluang,107
852,namun dari sisi responsibilitas sebagai anggota masyarakat korporasi dituntut pula untuk menunjukkan kepedulian untuk berbuat yang terbaik tidak hanya untuk pemegang saham dan perusahaan tetapi juga kepada stakeholders lain nya yang mewakili kepentingan bangsa,107
853,dimensi terakhir ini lah yang mendasari lahirnya prinsip-prinsip mulia dari tata kelola yang baik mulai dari transparansi akuntabilitas responsibilitas independensi dan fairness,107
854,penerapan secara konsisten kelima prinsip ideal itu tidak hanya penting untuk perusahaan dan stakeholder nya namun lebih jauh lagi diperlukan untuk membangun image atau persepsi positif bangsa ini di mata pelaku bisnis global dan di mata negara-negara lain di dunia kata menkeu,107
855,menurut dia dalam rangka meningkatkan penerapan good governance saat ini pemerintah juga tengah melaksanakan program reformasi birokrasi yang bertujuan untuk mendorong kapasitas atau kemampuan pemerintah dalam mendorong pertumbuhan ekonomi nasional serta meningkatkan pelayanan masyarakat secara lebih maksimal,107
856,pada akhir nya hal ini diharapkan akan membangun trust atau kepercayaan publik terhadap birokrasi kata nya,107
857,dalam kesempatan tersebut diumumkan pemenang annual reports award ara 2006 yang terdiri dari 6 kategori,107
858,enam kategori itu adalah bumn keuangan listed bumn non keuangan listed privat keuangan listed bumn non keuangan listed bumn non keuangan listed bumn non keuangan non listed privat non keuangan listed juara umum,107
859,penyelenggaraan ara 2006 di 2007 merupakan yang keenam setelah pertama pada 2002,107
860,pemerintah merencanakan penerbitan obligasi negara dalam mata uang rupiah dengan jumlah indikatif sebesar rp 3 triliun melalui lelang obligasi negara pada 21 agustus 2007,108
861,pada lelang kali ini akan dilakukan secara dual transaksi yaitu reopening obligasi negara seri fr0046 dan lelang obligasi negara baru seri fr0047 kata dirjen pengelolaan utang departemen keuangan rahmat waluyanto di jakarta selasa,108
862,"rahmat menyebutkan seri fr0046 mempunyai tingkat bunga tetap sebesar 9,5 persen dan jatuh tempo pada 15 juli 2023 fr0047 juga memiliki tingkat bunga tetap yang akan jatuh tempo pada 15 oktober 2018",108
863,nominal per unit dua obligasi negara itu adalah rp 1 juta,108
864,pembayaran kupon obligasi negara seri fr0046 dilakukan pada tanggal 15 januari dan 15 juli setiap tahun nya sedangkan pembayaran kupon obligasi negara seri fr0047 dilakukan pada tanggal 15 april dan 15 oktober setiap tahun nya,108
865,penerbitan dua seri obligasi negara itu ditujukan untuk memenuhi sebagian dari target pembiayaan dalam apbn 2007 dan untuk membentuk bench mark dalam tahun 2023 dan 2018 kata rahmat,108
866,jumlah pemimpin perusahaan jepang yang ikut serta dalam kunjungan kerja pm shinzo abe ke jakarta pada 19 - 21 agustus mendatang merupakan rombongan pengusaha yang terbesar dalam sejarah kunjungan kerja seorang perdana menteri jepang,109
867,demikian komentar pejabat senior kementerian luar negeri jepang gaimusho kepada pers di tokyo selasa menjawab pertanyaan wartawan soal ikut sertanya hampir sekitar 200 pengusaha top negeri matahari terbit itu ke indonesia,109
868,selain ke indonesia pm abe juga akan berkunjung ke india 21 - 23 agustus dan malaysia 23 - 25 agustus,109
869,selama di jakarta pm abe bersama presiden susilo bambang yudhyono akan menandatangani kerja sama ekonomi dalam format economic partnership agreement epa,109
870,epa tersebut merupakan pertama kali nya bagi indonesia namun yang kedelapan bagi jepang,109
871,epa gencar dilakukan jepang guna menciptakan iklim pertumbuhan ekonomi asia yang tetap kondusif dalam percaturan ekonomi global selain sebagai upaya menjamin pertumbuhan ekonomi negeri sakura itu sendiri,109
872,baru kemudian berturut-turut dengan malaysia 2005 dan kemudian filipina 2006,109
873,sejak shinzo abe menjadi perdana menteri november 2006 ia langsung menggenjot epa dengan tiga negara asean sekaligus sejak awal 2007 mulai dengan thailand april brunei juni dan indonesia agustus,109
874,saat ini juga sedang berlangsung negosiasi dengan vietnam yang diharapkan selesai sebelum 2007,109
875,australia mexico swiss india dan korsel juga dalam proses perundingan,109
876,sementara itu berdasarkan data imigrasi dari kbri tokyo tercatat sedikit nya 150 perusahaan top yang akan berkunjung ke jakarta mendampingi pm abe yang terdiri dari perusahaan top jepang mulai dari komunitas perbankan industri otomotif perusahaan konstruksi hingga perusahaan yang bergerak di sektor energi,109
877,tercatat nama-nama perusahaan toyota motor corp suzuki mitsubishi mizuho bank jbic bank of tokyo - mitsubishi jetro daiwa securitas kawasaki heavy industry canon inc dan marubeni corp dan sumitomo life insurance co,109
878,kemudian perusahaan penerbangan japan airlines jal all nippon airways ana perusahaan-perusahaan elektronik komputer seperti toshiba corp hitachi nec dan sony corp sojitz corp dan itochu corp,109
879,di sektor energi tokyo electric power company inc lng japan corp juga perusahaan nissin fujitsu ltd dan nippon steel corp,109
880,pt bakrie sumatera plantations unsp akan mendapat pasokan 23.100 ton minyak sawit dari pt guntung idamannusa gin,110
881,sekretaris perusahaan unsp fitri barnas dalam laporan nya ke bej rabu mengatakan tambahan pasokan minyak sawit ini setelah perseroan dan gin menandatangani management agreement dan offtake for crude palm oil in bulk pada 13 agustus lalu,110
882,"menurut fitri dalam perjanjian ini perseroan melaksanakan jasa manajemen dan teknik untuk mengelola lahan kebun dan pabrik kelapa sawit milik gin seluas 10.815,82 hektar yang berlokasi di kecamatan pelangsiran kabupaten indragirihilir riau",110
883,jasa manajemen ini untuk meningkatkan produktivitas lahan kebun sawit dan pabrik gin untuk menghasilkan minimal sebanyak 23.100 ton minyak sawit mentah cpo kata nya,110
884,23.100 ton cpo ini selanjutnya berdasarkan perjanjian offtake cpo dijual ke perseroan jelas fitri,110
885,"badan pusat statistik bps menyatakan perekonomian indonesia tumbuh pada triwulan ii 2007 sebesar 2,41 persen sedangkan pertumbuhan ekonomi pada enam bulan pertama 2007 sebesar 6,13 persen dan secara year on year 6,28 persen",111
886,"deputi bidang analisis dan neraca statistik bps slamet sutomo di jakarta rabu mengatakan pertumbuhan tersebut didorong oleh laju pertumbuhan ekspor yang mencapai 3,28 persen pada triwulan kedua dibanding triwulan pertama dan sebesar 9,79 persen untuk year on year",111
887,"dengan pertumbuhan seperti itu produk domestik bruto pdb atas dasar harga berlaku pada triwulan ii mencapai rp 962,501 triliun",111
888,"jika dibandingkan dengan pertumbuhan pada triwulan i kata nya sektor yang mengalami pertumbuhan terbesar adalah pengangkutan - komunikasi 5,2 persen listrik - gas - air bersih 4,9 persen dan sektor perdagangan - hotel restoran 3,7 persen",111
