id,text,is_pronoun,entity_type,is_proper_name,is_first_person,previous_words,next_words,is_singleton
86,orang\NN terkaya\JJ dunia\NN,0,PERSON|PERSON|PERSON,0,0,membujuk\VB para\DT tamu\NN agar\SC lebih\RB banyak\CD menyumbang\VB untuk\IN amal.\NN Kedua\CD , itu\PR sudah\MD berhasil\VB membujuk\VB banyak\CD orang\NN yang\SC sangat\RB kaya\JJ di\IN,1
87,banyak\CD orang\NN,0,OTHER|OTHER,0,0,untuk\IN amal.\NN Kedua\CD orang\NN terkaya\JJ dunia\NN itu\PR sudah\MD berhasil\VB membujuk\VB , yang\SC sangat\RB kaya\JJ di\IN Amerika\NNP agar\SC menyumbangkan\VB separuh\CD kekayaan\NN mereka.\PRP,1
88,Amerika\NNP,0,LOCATION,1,0,itu\PR sudah\MD berhasil\VB membujuk\VB banyak\CD orang\NN yang\SC sangat\RB kaya\JJ di\IN ," agar\SC menyumbangkan\VB separuh\CD kekayaan\NN mereka.\PRP Ada\VB kerahasiaan\NN mengenai\IN acara\NN itu,\PR",1
89,mereka.\PRP,1,PERSON,0,0,orang\NN yang\SC sangat\RB kaya\JJ di\IN Amerika\NNP agar\SC menyumbangkan\VB separuh\CD kekayaan\NN ," Ada\VB kerahasiaan\NN mengenai\IN acara\NN itu,\PR pihak\NN penyelenggara\NN tidak\NEG membeberkan\VB nama-nama\NN",1
90,kerahasiaan\NN,0,OTHER,0,0,sangat\RB kaya\JJ di\IN Amerika\NNP agar\SC menyumbangkan\VB separuh\CD kekayaan\NN mereka.\PRP Ada\VB ," mengenai\IN acara\NN itu,\PR pihak\NN penyelenggara\NN tidak\NEG membeberkan\VB nama-nama\NN tamu.\NN Salah\CD",1
91,"acara\NN itu,\PR",0,OTHER|OTHER,0,0,di\IN Amerika\NNP agar\SC menyumbangkan\VB separuh\CD kekayaan\NN mereka.\PRP Ada\VB kerahasiaan\NN mengenai\IN , pihak\NN penyelenggara\NN tidak\NEG membeberkan\VB nama-nama\NN tamu.\NN Salah\CD satu\CD orang\NN yang\SC,1
92,pihak\NN penyelenggara\NN,0,OTHER|OTHER,0,0,"agar\SC menyumbangkan\VB separuh\CD kekayaan\NN mereka.\PRP Ada\VB kerahasiaan\NN mengenai\IN acara\NN itu,\PR ", tidak\NEG membeberkan\VB nama-nama\NN tamu.\NN Salah\CD satu\CD orang\NN yang\SC akan\MD menghadiri\VB,1
93,nama-nama\NN tamu.\NN,0,OTHER|OTHER,0,0,"mereka.\PRP Ada\VB kerahasiaan\NN mengenai\IN acara\NN itu,\PR pihak\NN penyelenggara\NN tidak\NEG membeberkan\VB ", Salah\CD satu\CD orang\NN yang\SC akan\MD menghadiri\VB jamuan\NN makan\NN malam\NN itu\PR,1
94,Salah\CD satu\CD orang\NN,0,OTHER|NUM|NUM,0,0,"kerahasiaan\NN mengenai\IN acara\NN itu,\PR pihak\NN penyelenggara\NN tidak\NEG membeberkan\VB nama-nama\NN tamu.\NN "," yang\SC akan\MD menghadiri\VB jamuan\NN makan\NN malam\NN itu\PR adalah\VB Chen\NNP Guangbiao,\NNP",1
95,jamuan\NN makan\NN malam\NN,0,OTHER|OTHER|OTHER,0,0,tidak\NEG membeberkan\VB nama-nama\NN tamu.\NN Salah\CD satu\CD orang\NN yang\SC akan\MD menghadiri\VB ," itu\PR adalah\VB Chen\NNP Guangbiao,\NNP seorang\NND miliarder\NN yang\SC meraup\VB kekayaan\NN dari\IN",1
96,"Chen\NNP Guangbiao,\NNP",0,PERSON|OTHER,1,0,satu\CD orang\NN yang\SC akan\MD menghadiri\VB jamuan\NN makan\NN malam\NN itu\PR adalah\VB , seorang\NND miliarder\NN yang\SC meraup\VB kekayaan\NN dari\IN bisnis\NN mendaur\VB ulang\VB sampah\NN,0
97,seorang\NND miliarder\NN,0,OTHER|OTHER,0,0,"yang\SC akan\MD menghadiri\VB jamuan\NN makan\NN malam\NN itu\PR adalah\VB Chen\NNP Guangbiao,\NNP ", yang\SC meraup\VB kekayaan\NN dari\IN bisnis\NN mendaur\VB ulang\VB sampah\NN dari\IN industri\NN,1
98,kekayaan\NN,0,OTHER,0,0,"makan\NN malam\NN itu\PR adalah\VB Chen\NNP Guangbiao,\NNP seorang\NND miliarder\NN yang\SC meraup\VB ", dari\IN bisnis\NN mendaur\VB ulang\VB sampah\NN dari\IN industri\NN bangunan.\NN Dia\PRP mengatakan\VB,1
99,sampah\NN,0,OTHER,0,0,"Guangbiao,\NNP seorang\NND miliarder\NN yang\SC meraup\VB kekayaan\NN dari\IN bisnis\NN mendaur\VB ulang\VB ", dari\IN industri\NN bangunan.\NN Dia\PRP mengatakan\VB kepada\IN BBC\NNP bahwa\SC dia\PRP sudah\MD,1
100,industri\NN bangunan.\NN,0,ORGANIZATION|OTHER,0,0,miliarder\NN yang\SC meraup\VB kekayaan\NN dari\IN bisnis\NN mendaur\VB ulang\VB sampah\NN dari\IN , Dia\PRP mengatakan\VB kepada\IN BBC\NNP bahwa\SC dia\PRP sudah\MD berencana\VB menyumbangkan\VB seluruh\CD,1
101,Dia\PRP,1,PERSON,0,0,meraup\VB kekayaan\NN dari\IN bisnis\NN mendaur\VB ulang\VB sampah\NN dari\IN industri\NN bangunan.\NN , mengatakan\VB kepada\IN BBC\NNP bahwa\SC dia\PRP sudah\MD berencana\VB menyumbangkan\VB seluruh\CD harta\NN,0
102,BBC\NNP,0,PERSON,1,0,bisnis\NN mendaur\VB ulang\VB sampah\NN dari\IN industri\NN bangunan.\NN Dia\PRP mengatakan\VB kepada\IN , bahwa\SC dia\PRP sudah\MD berencana\VB menyumbangkan\VB seluruh\CD harta\NN nya\PRP untuk\IN amal\NN,1
103,dia\PRP,1,PERSON,0,0,ulang\VB sampah\NN dari\IN industri\NN bangunan.\NN Dia\PRP mengatakan\VB kepada\IN BBC\NNP bahwa\SC , sudah\MD berencana\VB menyumbangkan\VB seluruh\CD harta\NN nya\PRP untuk\IN amal\NN bila\SC dia\PRP,0
104,nya\PRP,1,PERSON,0,0,mengatakan\VB kepada\IN BBC\NNP bahwa\SC dia\PRP sudah\MD berencana\VB menyumbangkan\VB seluruh\CD harta\NN ," untuk\IN amal\NN bila\SC dia\PRP meninggal.\VB ""\Z Beramal\VB dan\CC membantu\VB sudah\MD",0
105,amal\NN,0,OTHER,0,0,BBC\NNP bahwa\SC dia\PRP sudah\MD berencana\VB menyumbangkan\VB seluruh\CD harta\NN nya\PRP untuk\IN ," bila\SC dia\PRP meninggal.\VB ""\Z Beramal\VB dan\CC membantu\VB sudah\MD menjadi\VB bagian\NN",1
106,dia\PRP,1,PERSON,0,0,dia\PRP sudah\MD berencana\VB menyumbangkan\VB seluruh\CD harta\NN nya\PRP untuk\IN amal\NN bila\SC ," meninggal.\VB ""\Z Beramal\VB dan\CC membantu\VB sudah\MD menjadi\VB bagian\NN dari\IN budaya\NN",0
107,bagian\NN,0,OTHER,0,0,"amal\NN bila\SC dia\PRP meninggal.\VB ""\Z Beramal\VB dan\CC membantu\VB sudah\MD menjadi\VB ", dari\IN budaya\NN Cina\NNP selama\IN 5.000\CD tahun.\NN Tetapi\CC kegiatan\NN amal\NN resmi\JJ,1
108,budaya\NN Cina\NNP,0,OTHER|LOCATION,1,0,"dia\PRP meninggal.\VB ""\Z Beramal\VB dan\CC membantu\VB sudah\MD menjadi\VB bagian\NN dari\IN ", selama\IN 5.000\CD tahun.\NN Tetapi\CC kegiatan\NN amal\NN resmi\JJ baru\MD dikembangkan\VB di\IN,1
109,5.000\CD tahun.\NN,0,TIME|TIME,0,0,Beramal\VB dan\CC membantu\VB sudah\MD menjadi\VB bagian\NN dari\IN budaya\NN Cina\NNP selama\IN , Tetapi\CC kegiatan\NN amal\NN resmi\JJ baru\MD dikembangkan\VB di\IN Cina\NNP dalam\IN 30\CD,1
110,kegiatan\NN amal\NN resmi\JJ,0,TITLE|TITLE|TITLE,0,0,sudah\MD menjadi\VB bagian\NN dari\IN budaya\NN Cina\NNP selama\IN 5.000\CD tahun.\NN Tetapi\CC ," baru\MD dikembangkan\VB di\IN Cina\NNP dalam\IN 30\CD tahun\NN terakhir,\JJ sejak\SC kami\PRP",1
111,Cina\NNP,0,LOCATION,1,0,selama\IN 5.000\CD tahun.\NN Tetapi\CC kegiatan\NN amal\NN resmi\JJ baru\MD dikembangkan\VB di\IN ," dalam\IN 30\CD tahun\NN terakhir,\JJ sejak\SC kami\PRP menerapkan\VB reformasi\NN ekonomi.\NN ""\Z",0
112,"30\CD tahun\NN terakhir,\JJ",0,TIME|TIME|OTHER,0,0,tahun.\NN Tetapi\CC kegiatan\NN amal\NN resmi\JJ baru\MD dikembangkan\VB di\IN Cina\NNP dalam\IN ," sejak\SC kami\PRP menerapkan\VB reformasi\NN ekonomi.\NN ""\Z ""\Z Banyak\CD orang\NN baru\MD",1
113,kami\PRP,1,PERSON,0,0,"resmi\JJ baru\MD dikembangkan\VB di\IN Cina\NNP dalam\IN 30\CD tahun\NN terakhir,\JJ sejak\SC "," menerapkan\VB reformasi\NN ekonomi.\NN ""\Z ""\Z Banyak\CD orang\NN baru\MD mulai\MD menjadi\VB",1
114,reformasi\NN ekonomi.\NN,0,OTHER|OTHER,0,0,"dikembangkan\VB di\IN Cina\NNP dalam\IN 30\CD tahun\NN terakhir,\JJ sejak\SC kami\PRP menerapkan\VB "," ""\Z ""\Z Banyak\CD orang\NN baru\MD mulai\MD menjadi\VB kaya\JJ dan\CC kami\PRP",1
115,Banyak\CD orang\NN,0,OTHER|OTHER,0,0,"30\CD tahun\NN terakhir,\JJ sejak\SC kami\PRP menerapkan\VB reformasi\NN ekonomi.\NN ""\Z ""\Z ", baru\MD mulai\MD menjadi\VB kaya\JJ dan\CC kami\PRP baru-baru\RB ini\RB saja\RB bisa\MD,1
116,kami\PRP,1,PERSON,0,0,"ekonomi.\NN ""\Z ""\Z Banyak\CD orang\NN baru\MD mulai\MD menjadi\VB kaya\JJ dan\CC "," baru-baru\RB ini\RB saja\RB bisa\MD memberi\VB makan\NN diri\NN sendiri,\NN ""\Z kata\VB",1
117,makan\NN,0,OTHER,0,0,mulai\MD menjadi\VB kaya\JJ dan\CC kami\PRP baru-baru\RB ini\RB saja\RB bisa\MD memberi\VB ," diri\NN sendiri,\NN ""\Z kata\VB nya.\PRP Menyumbangkan\VB uang\NN untuk\IN amal\NN belum\NEG",1
118,"diri\NN sendiri,\NN",0,OTHER|OTHER,0,0,menjadi\VB kaya\JJ dan\CC kami\PRP baru-baru\RB ini\RB saja\RB bisa\MD memberi\VB makan\NN ," ""\Z kata\VB nya.\PRP Menyumbangkan\VB uang\NN untuk\IN amal\NN belum\NEG begitu\RB berkembang\VB",1
119,nya.\PRP,1,PERSON,0,0,"baru-baru\RB ini\RB saja\RB bisa\MD memberi\VB makan\NN diri\NN sendiri,\NN ""\Z kata\VB ", Menyumbangkan\VB uang\NN untuk\IN amal\NN belum\NEG begitu\RB berkembang\VB di\IN Cina\NNP sebaik\JJ,0
120,uang\NN,0,PERSON,0,0,"saja\RB bisa\MD memberi\VB makan\NN diri\NN sendiri,\NN ""\Z kata\VB nya.\PRP Menyumbangkan\VB ", untuk\IN amal\NN belum\NEG begitu\RB berkembang\VB di\IN Cina\NNP sebaik\JJ di\IN banyak\CD,1
121,amal\NN,0,OTHER,0,0,"memberi\VB makan\NN diri\NN sendiri,\NN ""\Z kata\VB nya.\PRP Menyumbangkan\VB uang\NN untuk\IN ", belum\NEG begitu\RB berkembang\VB di\IN Cina\NNP sebaik\JJ di\IN banyak\CD negara\NN lain.\JJ,1
122,Cina\NNP,0,LOCATION,1,0,kata\VB nya.\PRP Menyumbangkan\VB uang\NN untuk\IN amal\NN belum\NEG begitu\RB berkembang\VB di\IN , sebaik\JJ di\IN banyak\CD negara\NN lain.\JJ Kalau\SC jamuan\NN makan\NN malam\NN ini\PR,0
123,banyak\CD negara\NN lain.\JJ,0,OTHER|OTHER|OTHER,0,0,uang\NN untuk\IN amal\NN belum\NEG begitu\RB berkembang\VB di\IN Cina\NNP sebaik\JJ di\IN ," Kalau\SC jamuan\NN makan\NN malam\NN ini\PR bisa\MD dikatakan\VB berhasil,\VB keberhasilan\NN itu\PR",1
124,jamuan\NN makan\NN malam\NN ini\PR,0,OTHER|OTHER|TIME|OTHER,0,0,begitu\RB berkembang\VB di\IN Cina\NNP sebaik\JJ di\IN banyak\CD negara\NN lain.\JJ Kalau\SC ," bisa\MD dikatakan\VB berhasil,\VB keberhasilan\NN itu\PR adalah\VB mendorong\VB perdebatan\NN mengenai\IN apa\SC",1
125,keberhasilan\NN itu\PR,0,OTHER|OTHER,0,0,"negara\NN lain.\JJ Kalau\SC jamuan\NN makan\NN malam\NN ini\PR bisa\MD dikatakan\VB berhasil,\VB ", adalah\VB mendorong\VB perdebatan\NN mengenai\IN apa\SC arti\NN beramal\VB bagi\IN yang\SC membutuhkan.\VB,1
126,perdebatan\NN,0,OTHER,0,0,"makan\NN malam\NN ini\PR bisa\MD dikatakan\VB berhasil,\VB keberhasilan\NN itu\PR adalah\VB mendorong\VB ", mengenai\IN apa\SC arti\NN beramal\VB bagi\IN yang\SC membutuhkan.\VB,1
127,pendiri\NN Facebook\NNP,0,PERSON|PERSON,1,0,Kisah\NN , dibuat\VB komik\NN Kisah\NN pendiri\NN Facebook\NNP Mark\NNP Zuckerberg\NNP akan\MD diceritakan\VB dalam\IN,0
128,komik\NN,0,OTHER,0,0,Kisah\NN pendiri\NN Facebook\NNP dibuat\VB , Kisah\NN pendiri\NN Facebook\NNP Mark\NNP Zuckerberg\NNP akan\MD diceritakan\VB dalam\IN sebuah\NND komik\NN,1
129,pendiri\NN Facebook\NNP,0,TITLE|TITLE,1,0,Kisah\NN pendiri\NN Facebook\NNP dibuat\VB komik\NN Kisah\NN , Mark\NNP Zuckerberg\NNP akan\MD diceritakan\VB dalam\IN sebuah\NND komik\NN biografi.\NN Komik\NN dengan\IN,0
130,Mark\NNP Zuckerberg\NNP,0,PERSON|PERSON,1,0,Kisah\NN pendiri\NN Facebook\NNP dibuat\VB komik\NN Kisah\NN pendiri\NN Facebook\NNP , akan\MD diceritakan\VB dalam\IN sebuah\NND komik\NN biografi.\NN Komik\NN dengan\IN judul\NN Mark\NNP,0
131,sebuah\NND komik\NN biografi.\NN,0,LOCATION|LOCATION|OTHER,0,0,dibuat\VB komik\NN Kisah\NN pendiri\NN Facebook\NNP Mark\NNP Zuckerberg\NNP akan\MD diceritakan\VB dalam\IN ," Komik\NN dengan\IN judul\NN Mark\NNP Zuckerberg\NNP :\Z Pencipta\NN Facebook,\NNP akan\MD tersedia\VB",1
132,Komik\NN,0,EVENT,0,0,pendiri\NN Facebook\NNP Mark\NNP Zuckerberg\NNP akan\MD diceritakan\VB dalam\IN sebuah\NND komik\NN biografi.\NN ," dengan\IN judul\NN Mark\NNP Zuckerberg\NNP :\Z Pencipta\NN Facebook,\NNP akan\MD tersedia\VB di\IN",1
133,Mark\NNP Zuckerberg\NNP,0,LOCATION|LOCATION,1,0,Zuckerberg\NNP akan\MD diceritakan\VB dalam\IN sebuah\NND komik\NN biografi.\NN Komik\NN dengan\IN judul\NN ," :\Z Pencipta\NN Facebook,\NNP akan\MD tersedia\VB di\IN pasar\NN sebelum\SC Desember\NNP 2010,\CD",0
134,"Pencipta\NN Facebook,\NNP",0,LOCATION|OTHER,1,0,dalam\IN sebuah\NND komik\NN biografi.\NN Komik\NN dengan\IN judul\NN Mark\NNP Zuckerberg\NNP :\Z ," akan\MD tersedia\VB di\IN pasar\NN sebelum\SC Desember\NNP 2010,\CD demikian\PR pernyataan\NN penerbit\NNP",0
135,pasar\NN,0,OTHER,0,0,"dengan\IN judul\NN Mark\NNP Zuckerberg\NNP :\Z Pencipta\NN Facebook,\NNP akan\MD tersedia\VB di\IN "," sebelum\SC Desember\NNP 2010,\CD demikian\PR pernyataan\NN penerbit\NNP Bluewater\NNP Productions.\NNP Penulis\NNP Jerome\NNP",1
136,"Desember\NNP 2010,\CD",0,TIME|TIME,1,0,"Mark\NNP Zuckerberg\NNP :\Z Pencipta\NN Facebook,\NNP akan\MD tersedia\VB di\IN pasar\NN sebelum\SC ", demikian\PR pernyataan\NN penerbit\NNP Bluewater\NNP Productions.\NNP Penulis\NNP Jerome\NNP Maida\NNP menyebut\VB kisah\NN,1
137,demikian\PR,0,OTHER,0,0,":\Z Pencipta\NN Facebook,\NNP akan\MD tersedia\VB di\IN pasar\NN sebelum\SC Desember\NNP 2010,\CD ", pernyataan\NN penerbit\NNP Bluewater\NNP Productions.\NNP Penulis\NNP Jerome\NNP Maida\NNP menyebut\VB kisah\NN Zuckerberg\NNP,1
138,penerbit\NNP Bluewater\NNP Productions.\NNP,0,OTHER|LOCATION|OTHER,1,0,"Facebook,\NNP akan\MD tersedia\VB di\IN pasar\NN sebelum\SC Desember\NNP 2010,\CD demikian\PR pernyataan\NN "," Penulis\NNP Jerome\NNP Maida\NNP menyebut\VB kisah\NN Zuckerberg\NNP ""\Z mengagumkan\VB ""\Z dan\CC",1
139,Penulis\NNP Jerome\NNP Maida\NNP,0,OTHER|PERSON|PERSON,1,0,"di\IN pasar\NN sebelum\SC Desember\NNP 2010,\CD demikian\PR pernyataan\NN penerbit\NNP Bluewater\NNP Productions.\NNP "," menyebut\VB kisah\NN Zuckerberg\NNP ""\Z mengagumkan\VB ""\Z dan\CC ""\Z luar\JJ biasa\JJ",1
140,kisah\NN Zuckerberg\NNP,0,OTHER|THINGS,1,0,"2010,\CD demikian\PR pernyataan\NN penerbit\NNP Bluewater\NNP Productions.\NNP Penulis\NNP Jerome\NNP Maida\NNP menyebut\VB "," ""\Z mengagumkan\VB ""\Z dan\CC ""\Z luar\JJ biasa\JJ "".\Z Sebuah\NND film\NN",1
141,Sebuah\NND film\NN,0,THINGS|THINGS,0,0,"kisah\NN Zuckerberg\NNP ""\Z mengagumkan\VB ""\Z dan\CC ""\Z luar\JJ biasa\JJ "".\Z "," mengenai\IN Facebook\NNP dengan\IN judul\NN The\NNP Social\NNP Network,\NNP juga\RB akan\MD dirilis\VB",1
142,Facebook\NNP,0,PERSON,1,0,"mengagumkan\VB ""\Z dan\CC ""\Z luar\JJ biasa\JJ "".\Z Sebuah\NND film\NN mengenai\IN "," dengan\IN judul\NN The\NNP Social\NNP Network,\NNP juga\RB akan\MD dirilis\VB pada\IN tanggal\NN",1
143,"The\NNP Social\NNP Network,\NNP",0,PERSON|PERSON|OTHER,1,0,"""\Z luar\JJ biasa\JJ "".\Z Sebuah\NND film\NN mengenai\IN Facebook\NNP dengan\IN judul\NN ", juga\RB akan\MD dirilis\VB pada\IN tanggal\NN 15\CD Oktober\NNP nanti.\NN Film\NN yang\SC,1
144,tanggal\NN 15\CD Oktober\NNP nanti.\NN,0,OTHER|TIME|TIME|OTHER,1,0,"Facebook\NNP dengan\IN judul\NN The\NNP Social\NNP Network,\NNP juga\RB akan\MD dirilis\VB pada\IN ", Film\NN yang\SC ditulis\VB oleh\IN pencipta\NN serial\NN West\NNP Wing\NNP Aaron\NNP Sorkin\NNP,1
145,West\NNP Wing\NNP,0,ORGANIZATION|TITLE,1,0,tanggal\NN 15\CD Oktober\NNP nanti.\NN Film\NN yang\SC ditulis\VB oleh\IN pencipta\NN serial\NN , Aaron\NNP Sorkin\NNP dan\CC disutradarai\VB oleh\IN David\NNP Fincher\NNP yang\SC pernah\MD menggarap\VB,1
146,Aaron\NNP Sorkin\NNP,0,PERSON|PERSON,1,0,Oktober\NNP nanti.\NN Film\NN yang\SC ditulis\VB oleh\IN pencipta\NN serial\NN West\NNP Wing\NNP , dan\CC disutradarai\VB oleh\IN David\NNP Fincher\NNP yang\SC pernah\MD menggarap\VB film\NN Fight\NNP,1
147,David\NNP Fincher\NNP,0,ORGANIZATION|ORGANIZATION,1,0,oleh\IN pencipta\NN serial\NN West\NNP Wing\NNP Aaron\NNP Sorkin\NNP dan\CC disutradarai\VB oleh\IN , yang\SC pernah\MD menggarap\VB film\NN Fight\NNP '\NNP s\NNP Club\NNP ini\PR sebenarnya\RB,1
148,Fight\NNP '\NNP s\NNP Club\NNP,0,LOCATION|OTHER|THINGS|THINGS,1,0,Sorkin\NNP dan\CC disutradarai\VB oleh\IN David\NNP Fincher\NNP yang\SC pernah\MD menggarap\VB film\NN , ini\PR sebenarnya\RB belum\NEG memperoleh\VB izin\NN Mark\NNP Zuckerberg.\NNP Pemuda\NN berusia\VB 26\CD,1
149,Mark\NNP Zuckerberg.\NNP,0,FACILITY|OTHER,1,0,film\NN Fight\NNP '\NNP s\NNP Club\NNP ini\PR sebenarnya\RB belum\NEG memperoleh\VB izin\NN ," Pemuda\NN berusia\VB 26\CD tahun\NN ini\PR mengatakan\VB ""\Z Saya\PRP mengharapkan\VB tidak\NEG",0
150,26\CD tahun\NN,0,TIME|TIME,0,0,Club\NNP ini\PR sebenarnya\RB belum\NEG memperoleh\VB izin\NN Mark\NNP Zuckerberg.\NNP Pemuda\NN berusia\VB ," ini\PR mengatakan\VB ""\Z Saya\PRP mengharapkan\VB tidak\NEG ada\VB orang\NN yang\SC membuat\VB",1
151,Saya\PRP,1,PERSON,0,1,"izin\NN Mark\NNP Zuckerberg.\NNP Pemuda\NN berusia\VB 26\CD tahun\NN ini\PR mengatakan\VB ""\Z ", mengharapkan\VB tidak\NEG ada\VB orang\NN yang\SC membuat\VB film\NN tentang\IN saya\PRP ketika\SC,0
152,film\NN,0,OTHER,0,0,"ini\PR mengatakan\VB ""\Z Saya\PRP mengharapkan\VB tidak\NEG ada\VB orang\NN yang\SC membuat\VB "," tentang\IN saya\PRP ketika\SC saya\PRP masih\MD hidup,\VB ""\Z kata\VB nya\PRP dalam\IN",1
153,saya\PRP,1,PERSON,0,1,"""\Z Saya\PRP mengharapkan\VB tidak\NEG ada\VB orang\NN yang\SC membuat\VB film\NN tentang\IN "," ketika\SC saya\PRP masih\MD hidup,\VB ""\Z kata\VB nya\PRP dalam\IN sebuah\NND konferensi\NN",0
154,saya\PRP,1,PERSON,0,1,mengharapkan\VB tidak\NEG ada\VB orang\NN yang\SC membuat\VB film\NN tentang\IN saya\PRP ketika\SC ," masih\MD hidup,\VB ""\Z kata\VB nya\PRP dalam\IN sebuah\NND konferensi\NN teknologi\NN Juni\NNP",0
155,nya\PRP,1,PERSON,0,0,"membuat\VB film\NN tentang\IN saya\PRP ketika\SC saya\PRP masih\MD hidup,\VB ""\Z kata\VB ", dalam\IN sebuah\NND konferensi\NN teknologi\NN Juni\NNP silam.\NN Hingga\IN Juli\NNP 2010\CD lebih\RB,0
156,sebuah\NND konferensi\NN teknologi\NN,0,OTHER|OTHER|OTHER,0,0,"tentang\IN saya\PRP ketika\SC saya\PRP masih\MD hidup,\VB ""\Z kata\VB nya\PRP dalam\IN ", Juni\NNP silam.\NN Hingga\IN Juli\NNP 2010\CD lebih\RB dari\IN 500\CD juta\CD yang\SC,1
157,Juni\NNP silam.\NN,0,TIME|TIME,1,0,"saya\PRP masih\MD hidup,\VB ""\Z kata\VB nya\PRP dalam\IN sebuah\NND konferensi\NN teknologi\NN ", Hingga\IN Juli\NNP 2010\CD lebih\RB dari\IN 500\CD juta\CD yang\SC terdaftar\VB dalam\IN,1
158,Juli\NNP 2010\CD,0,TIME|TIME,1,0,"""\Z kata\VB nya\PRP dalam\IN sebuah\NND konferensi\NN teknologi\NN Juni\NNP silam.\NN Hingga\IN ", lebih\RB dari\IN 500\CD juta\CD yang\SC terdaftar\VB dalam\IN situs\NN jejaring\NN sosial\JJ,1
159,lebih\RB dari\IN 500\CD juta\CD,0,OTHER|OTHER|NUM|NUM,0,0,nya\PRP dalam\IN sebuah\NND konferensi\NN teknologi\NN Juni\NNP silam.\NN Hingga\IN Juli\NNP 2010\CD , yang\SC terdaftar\VB dalam\IN situs\NN jejaring\NN sosial\JJ tersebut.\PR Hanya\RB butuh\VB enam\CD,1
160,jejaring\NN sosial\JJ,0,OTHER|OTHER,0,0,Juli\NNP 2010\CD lebih\RB dari\IN 500\CD juta\CD yang\SC terdaftar\VB dalam\IN situs\NN , tersebut.\PR Hanya\RB butuh\VB enam\CD tahun\NN bagi\IN Zuckerberg\NNP untuk\SC bisa\MD mencapai\VB,1
161,enam\CD tahun\NN,0,TIME|TIME,0,0,juta\CD yang\SC terdaftar\VB dalam\IN situs\NN jejaring\NN sosial\JJ tersebut.\PR Hanya\RB butuh\VB ," bagi\IN Zuckerberg\NNP untuk\SC bisa\MD mencapai\VB kesuksesan\NN seperti\IN sekarang\NN ini,\PR setelah\SC",1
162,Zuckerberg\NNP,0,LOCATION,1,0,dalam\IN situs\NN jejaring\NN sosial\JJ tersebut.\PR Hanya\RB butuh\VB enam\CD tahun\NN bagi\IN ," untuk\SC bisa\MD mencapai\VB kesuksesan\NN seperti\IN sekarang\NN ini,\PR setelah\SC sebelum\SC nya\PRP",0
163,kesuksesan\NN,0,OTHER,0,0,tersebut.\PR Hanya\RB butuh\VB enam\CD tahun\NN bagi\IN Zuckerberg\NNP untuk\SC bisa\MD mencapai\VB ," seperti\IN sekarang\NN ini,\PR setelah\SC sebelum\SC nya\PRP dia\PRP meluncurkan\VB situs\NN ini\PR",1
164,"sekarang\NN ini,\PR",0,THINGS|OTHER,0,0,butuh\VB enam\CD tahun\NN bagi\IN Zuckerberg\NNP untuk\SC bisa\MD mencapai\VB kesuksesan\NN seperti\IN , setelah\SC sebelum\SC nya\PRP dia\PRP meluncurkan\VB situs\NN ini\PR saat\SC masih\MD duduk\VB,1
165,nya\PRP,1,PERSON,0,0,"Zuckerberg\NNP untuk\SC bisa\MD mencapai\VB kesuksesan\NN seperti\IN sekarang\NN ini,\PR setelah\SC sebelum\SC ", dia\PRP meluncurkan\VB situs\NN ini\PR saat\SC masih\MD duduk\VB sebagai\IN mahasiswa\NN di\IN,1
166,dia\PRP,1,PERSON,0,0,"untuk\SC bisa\MD mencapai\VB kesuksesan\NN seperti\IN sekarang\NN ini,\PR setelah\SC sebelum\SC nya\PRP ", meluncurkan\VB situs\NN ini\PR saat\SC masih\MD duduk\VB sebagai\IN mahasiswa\NN di\IN Universitas\NNP,0
167,situs\NN ini\PR,0,OTHER|OTHER,0,0,"mencapai\VB kesuksesan\NN seperti\IN sekarang\NN ini,\PR setelah\SC sebelum\SC nya\PRP dia\PRP meluncurkan\VB "," saat\SC masih\MD duduk\VB sebagai\IN mahasiswa\NN di\IN Universitas\NNP Harvard.\NNP September\NNP silam,\NN",1
168,mahasiswa\NN,0,OTHER,0,0,sebelum\SC nya\PRP dia\PRP meluncurkan\VB situs\NN ini\PR saat\SC masih\MD duduk\VB sebagai\IN ," di\IN Universitas\NNP Harvard.\NNP September\NNP silam,\NN majalah\NNP Forbes\NNP memasukkan\VB dia\PRP dalam\IN",1
169,Universitas\NNP Harvard.\NNP,0,ORGANIZATION|OTHER,1,0,dia\PRP meluncurkan\VB situs\NN ini\PR saat\SC masih\MD duduk\VB sebagai\IN mahasiswa\NN di\IN ," September\NNP silam,\NN majalah\NNP Forbes\NNP memasukkan\VB dia\PRP dalam\IN daftar\NN 35\CD orang\NN",1
170,"September\NNP silam,\NN",0,TIME|TIME,1,0,situs\NN ini\PR saat\SC masih\MD duduk\VB sebagai\IN mahasiswa\NN di\IN Universitas\NNP Harvard.\NNP , majalah\NNP Forbes\NNP memasukkan\VB dia\PRP dalam\IN daftar\NN 35\CD orang\NN terkaya\JJ di\IN,1
171,majalah\NNP Forbes\NNP,0,TIME|TIME,1,0,"saat\SC masih\MD duduk\VB sebagai\IN mahasiswa\NN di\IN Universitas\NNP Harvard.\NNP September\NNP silam,\NN ", memasukkan\VB dia\PRP dalam\IN daftar\NN 35\CD orang\NN terkaya\JJ di\IN Amerika\NNP Serikat\NNP,1
